id,Driver,Compound,Race,Year,PitStop,LapNumber,Stint,TyreLife,Position,LapTime (s),LapTime_Delta,Cumulative_Degradation,RaceProgress,Position_Change,PitNextLap
168,GAS,HARD,Abu Dhabi Grand Prix,2022,0,28.0,2.0,14.0,17.0,92.407,0.6949999999999932,-18.986000000000004,0.4827586206896552,0.0,0
169,GAS,HARD,Abu Dhabi Grand Prix,2022,0,29.0,2.0,15.0,17.0,92.05,-0.3569999999999993,-19.343000000000004,0.5,0.0,0
170,GAS,HARD,Abu Dhabi Grand Prix,2022,0,30.0,2.0,16.0,16.0,92.297,0.2469999999999999,-19.096000000000004,0.5172413793103449,1.0,0
171,GAS,HARD,Abu Dhabi Grand Prix,2022,0,31.0,2.0,17.0,16.0,91.744,-0.5529999999999973,-19.649,0.5344827586206896,0.0,0
172,GAS,HARD,Abu Dhabi Grand Prix,2022,0,32.0,2.0,18.0,16.0,91.676,-0.0679999999999978,-19.717,0.5517241379310345,0.0,0
173,GAS,HARD,Abu Dhabi Grand Prix,2022,0,33.0,2.0,19.0,16.0,91.349,-0.3269999999999982,-20.044,0.5689655172413793,0.0,0
174,GAS,HARD,Abu Dhabi Grand Prix,2022,0,34.0,2.0,20.0,16.0,91.44,0.0909999999999939,-19.953000000000003,0.5862068965517241,0.0,0
175,GAS,HARD,Abu Dhabi Grand Prix,2022,0,35.0,2.0,21.0,15.0,91.249,-0.1910000000000025,-20.144000000000005,0.603448275862069,1.0,0
176,GAS,HARD,Abu Dhabi Grand Prix,2022,0,36.0,2.0,22.0,14.0,91.391,0.1420000000000101,-20.001999999999995,0.6206896551724138,1.0,0
177,GAS,HARD,Abu Dhabi Grand Prix,2022,0,37.0,2.0,23.0,14.0,91.414,0.0229999999999961,-19.979,0.6379310344827587,0.0,0
178,GAS,HARD,Abu Dhabi Grand Prix,2022,0,38.0,2.0,24.0,14.0,91.25,-0.1640000000000014,-20.143,0.6551724137931034,0.0,0
179,GAS,HARD,Abu Dhabi Grand Prix,2022,0,39.0,2.0,25.0,13.0,91.291,0.0409999999999968,-20.102000000000004,0.6724137931034483,1.0,0
180,GAS,HARD,Abu Dhabi Grand Prix,2022,0,40.0,2.0,26.0,13.0,91.385,0.0940000000000083,-20.008,0.6896551724137931,0.0,0
181,GAS,HARD,Abu Dhabi Grand Prix,2022,0,41.0,2.0,27.0,13.0,91.491,0.1059999999999945,-19.902,0.7068965517241379,0.0,0
182,GAS,HARD,Abu Dhabi Grand Prix,2022,0,42.0,2.0,28.0,13.0,91.545,0.054000000000002,-19.848,0.7241379310344828,0.0,0
183,GAS,HARD,Abu Dhabi Grand Prix,2022,0,43.0,2.0,29.0,14.0,92.28,0.7349999999999994,-19.113,0.7413793103448276,-1.0,0
184,GAS,HARD,Abu Dhabi Grand Prix,2022,0,44.0,2.0,30.0,14.0,91.426,-0.8539999999999992,-19.967,0.7586206896551724,0.0,0
185,GAS,HARD,Abu Dhabi Grand Prix,2022,0,45.0,2.0,31.0,13.0,91.502,0.0759999999999934,-19.891000000000005,0.7758620689655172,1.0,0
186,GAS,HARD,Abu Dhabi Grand Prix,2022,0,46.0,2.0,32.0,14.0,92.625,1.1230000000000049,-18.768,0.7931034482758621,-1.0,0
187,GAS,HARD,Abu Dhabi Grand Prix,2022,0,47.0,2.0,33.0,14.0,91.851,-0.7740000000000009,-19.542,0.8103448275862069,0.0,0
188,GAS,HARD,Abu Dhabi Grand Prix,2022,0,48.0,2.0,34.0,14.0,91.632,-0.2189999999999941,-19.761,0.8275862068965517,0.0,0
189,GAS,HARD,Abu Dhabi Grand Prix,2022,0,49.0,2.0,35.0,14.0,91.654,0.0219999999999913,-19.739000000000004,0.8448275862068966,0.0,0
190,GAS,HARD,Abu Dhabi Grand Prix,2022,0,50.0,2.0,36.0,14.0,91.598,-0.0559999999999973,-19.795,0.8620689655172413,0.0,0
191,GAS,HARD,Abu Dhabi Grand Prix,2022,0,51.0,2.0,37.0,14.0,92.718,1.1200000000000043,-18.675,0.8793103448275862,0.0,0
192,GAS,HARD,Abu Dhabi Grand Prix,2022,0,52.0,2.0,38.0,14.0,92.748,0.0300000000000011,-18.645,0.896551724137931,0.0,0
193,GAS,HARD,Abu Dhabi Grand Prix,2022,0,53.0,2.0,39.0,14.0,92.671,-0.0769999999999981,-18.721999999999998,0.913793103448276,0.0,0
194,GAS,HARD,Abu Dhabi Grand Prix,2022,0,54.0,2.0,40.0,14.0,93.137,0.465999999999994,-18.256,0.9310344827586208,0.0,0
195,GAS,HARD,Abu Dhabi Grand Prix,2022,0,55.0,2.0,41.0,14.0,93.845,0.7079999999999984,-17.548000000000002,0.9482758620689656,0.0,0
196,GAS,HARD,Abu Dhabi Grand Prix,2022,0,56.0,2.0,42.0,14.0,94.193,0.347999999999999,-17.200000000000003,0.9655172413793104,0.0,0
197,GAS,HARD,Abu Dhabi Grand Prix,2022,0,57.0,2.0,43.0,14.0,92.845,-1.347999999999999,-18.548,0.9827586206896552,0.0,0
198,HAM,MEDIUM,Abu Dhabi Grand Prix,2022,0,1.0,1.0,1.0,4.0,94.864,0.0,0.0,0.0172413793103448,0.0,0
199,HAM,MEDIUM,Abu Dhabi Grand Prix,2022,0,2.0,1.0,2.0,4.0,91.094,-3.77000000000001,-3.77000000000001,0.0344827586206896,0.0,0
200,HAM,MEDIUM,Abu Dhabi Grand Prix,2022,0,3.0,1.0,3.0,4.0,90.441,-0.6529999999999916,-4.423000000000002,0.0517241379310344,0.0,0
201,HAM,MEDIUM,Abu Dhabi Grand Prix,2022,0,4.0,1.0,4.0,5.0,92.842,2.400999999999996,-2.0220000000000056,0.0689655172413793,-1.0,0
202,HAM,MEDIUM,Abu Dhabi Grand Prix,2022,0,5.0,1.0,5.0,4.0,90.346,-2.495999999999995,-4.518000000000001,0.0862068965517241,1.0,0
203,HAM,MEDIUM,Abu Dhabi Grand Prix,2022,0,6.0,1.0,6.0,4.0,91.334,0.9879999999999995,-3.530000000000001,0.1034482758620689,0.0,0
204,HAM,MEDIUM,Abu Dhabi Grand Prix,2022,0,7.0,1.0,7.0,4.0,91.532,0.1979999999999933,-3.332000000000008,0.1206896551724138,0.0,0
205,HAM,MEDIUM,Abu Dhabi Grand Prix,2022,0,8.0,1.0,8.0,5.0,92.74,1.2079999999999984,-2.124000000000009,0.1379310344827586,-1.0,0
206,HAM,MEDIUM,Abu Dhabi Grand Prix,2022,0,9.0,1.0,9.0,6.0,92.267,-0.472999999999999,-2.5970000000000084,0.1551724137931034,-1.0,0
207,HAM,MEDIUM,Abu Dhabi Grand Prix,2022,0,10.0,1.0,10.0,6.0,92.115,-0.152000000000001,-2.749000000000009,0.1724137931034483,0.0,0
208,HAM,MEDIUM,Abu Dhabi Grand Prix,2022,0,11.0,1.0,11.0,6.0,91.926,-0.1889999999999929,-2.9380000000000024,0.1896551724137931,0.0,0
209,HAM,MEDIUM,Abu Dhabi Grand Prix,2022,0,12.0,1.0,12.0,6.0,92.023,0.0969999999999942,-2.841000000000008,0.2068965517241379,0.0,0
210,HAM,MEDIUM,Abu Dhabi Grand Prix,2022,0,13.0,1.0,13.0,6.0,91.655,-0.367999999999995,-3.209000000000003,0.2241379310344827,0.0,0
211,HAM,MEDIUM,Abu Dhabi Grand Prix,2022,0,14.0,1.0,14.0,6.0,91.886,0.2309999999999945,-2.9780000000000086,0.2413793103448276,0.0,0
212,HAM,MEDIUM,Abu Dhabi Grand Prix,2022,0,15.0,1.0,15.0,6.0,91.84,-0.0459999999999922,-3.024000000000001,0.2586206896551724,0.0,0
213,HAM,MEDIUM,Abu Dhabi Grand Prix,2022,0,16.0,1.0,16.0,4.0,92.069,0.2289999999999992,-2.7950000000000017,0.2758620689655172,2.0,0
214,HAM,MEDIUM,Abu Dhabi Grand Prix,2022,0,17.0,1.0,17.0,4.0,92.416,0.3469999999999942,-2.4480000000000075,0.293103448275862,0.0,0
215,HAM,MEDIUM,Abu Dhabi Grand Prix,2022,0,18.0,1.0,18.0,3.0,94.638,2.2220000000000084,-0.2259999999999991,0.3103448275862069,1.0,1
216,HAM,HARD,Abu Dhabi Grand Prix,2022,1,19.0,2.0,1.0,9.0,110.886,0.0,0.0,0.3275862068965517,-6.0,0
217,HAM,HARD,Abu Dhabi Grand Prix,2022,0,20.0,2.0,2.0,7.0,90.523,-20.363,-20.363,0.3448275862068966,2.0,0
218,HAM,HARD,Abu Dhabi Grand Prix,2022,0,21.0,2.0,3.0,7.0,90.664,0.1410000000000053,-20.221999999999998,0.3620689655172414,0.0,0
219,HAM,HARD,Abu Dhabi Grand Prix,2022,0,22.0,2.0,4.0,7.0,90.794,0.1299999999999954,-20.092,0.3793103448275862,0.0,0
220,HAM,HARD,Abu Dhabi Grand Prix,2022,0,23.0,2.0,5.0,6.0,90.05,-0.7439999999999998,-20.836,0.396551724137931,1.0,0
221,HAM,HARD,Abu Dhabi Grand Prix,2022,0,24.0,2.0,6.0,6.0,90.639,0.5889999999999986,-20.247,0.4137931034482758,0.0,0
222,HAM,HARD,Abu Dhabi Grand Prix,2022,0,25.0,2.0,7.0,6.0,90.147,-0.4919999999999902,-20.73899999999999,0.4310344827586206,0.0,0
223,HAM,HARD,Abu Dhabi Grand Prix,2022,0,26.0,2.0,8.0,6.0,90.37,0.2229999999999989,-20.51599999999999,0.4482758620689655,0.0,0
224,HAM,HARD,Abu Dhabi Grand Prix,2022,0,27.0,2.0,9.0,6.0,90.082,-0.2880000000000109,-20.804,0.4655172413793103,0.0,0
225,HAM,HARD,Abu Dhabi Grand Prix,2022,0,28.0,2.0,10.0,6.0,90.168,0.0860000000000127,-20.71799999999999,0.4827586206896552,0.0,0
226,HAM,HARD,Abu Dhabi Grand Prix,2022,0,29.0,2.0,11.0,6.0,90.113,-0.0550000000000068,-20.773,0.5,0.0,0
227,HAM,HARD,Abu Dhabi Grand Prix,2022,0,30.0,2.0,12.0,6.0,90.233,0.1200000000000045,-20.65299999999999,0.5172413793103449,0.0,0
228,HAM,HARD,Abu Dhabi Grand Prix,2022,0,31.0,2.0,13.0,6.0,89.95,-0.2830000000000012,-20.935999999999996,0.5344827586206896,0.0,0
229,HAM,HARD,Abu Dhabi Grand Prix,2022,0,32.0,2.0,14.0,6.0,90.141,0.1910000000000025,-20.74499999999999,0.5517241379310345,0.0,0
230,HAM,HARD,Abu Dhabi Grand Prix,2022,0,33.0,2.0,15.0,6.0,89.965,-0.1760000000000019,-20.920999999999992,0.5689655172413793,0.0,0
231,HAM,HARD,Abu Dhabi Grand Prix,2022,0,34.0,2.0,16.0,5.0,90.159,0.1940000000000026,-20.72699999999999,0.5862068965517241,1.0,0
232,HAM,HARD,Abu Dhabi Grand Prix,2022,0,35.0,2.0,17.0,5.0,90.086,-0.0730000000000075,-20.8,0.603448275862069,0.0,0
233,HAM,HARD,Abu Dhabi Grand Prix,2022,0,36.0,2.0,18.0,5.0,90.232,0.1460000000000008,-20.654,0.6206896551724138,0.0,0
234,HAM,HARD,Abu Dhabi Grand Prix,2022,0,37.0,2.0,19.0,5.0,89.954,-0.2780000000000058,-20.932,0.6379310344827587,0.0,0
235,HAM,HARD,Abu Dhabi Grand Prix,2022,0,38.0,2.0,20.0,5.0,90.277,0.3230000000000075,-20.608999999999995,0.6551724137931034,0.0,0
236,HAM,HARD,Abu Dhabi Grand Prix,2022,0,39.0,2.0,21.0,4.0,90.331,0.054000000000002,-20.554999999999996,0.6724137931034483,1.0,0
237,HAM,HARD,Abu Dhabi Grand Prix,2022,0,40.0,2.0,22.0,3.0,90.286,-0.0450000000000017,-20.599999999999994,0.6896551724137931,1.0,0
238,HAM,HARD,Abu Dhabi Grand Prix,2022,0,41.0,2.0,23.0,3.0,90.006,-0.2800000000000011,-20.879999999999995,0.7068965517241379,0.0,0
239,HAM,HARD,Abu Dhabi Grand Prix,2022,0,42.0,2.0,24.0,3.0,89.788,-0.2180000000000035,-21.098,0.7241379310344828,0.0,0
240,HAM,HARD,Abu Dhabi Grand Prix,2022,0,43.0,2.0,25.0,3.0,90.256,0.4680000000000035,-20.629999999999995,0.7413793103448276,0.0,0
241,HAM,HARD,Abu Dhabi Grand Prix,2022,0,44.0,2.0,26.0,3.0,90.335,0.0789999999999935,-20.551,0.7586206896551724,0.0,0
242,HAM,HARD,Abu Dhabi Grand Prix,2022,0,45.0,2.0,27.0,3.0,90.184,-0.1509999999999962,-20.702,0.7758620689655172,0.0,0
243,HAM,HARD,Abu Dhabi Grand Prix,2022,0,46.0,2.0,28.0,4.0,91.178,0.9939999999999998,-19.708,0.7931034482758621,-1.0,0
244,HAM,HARD,Abu Dhabi Grand Prix,2022,0,47.0,2.0,29.0,4.0,90.358,-0.8199999999999932,-20.52799999999999,0.8103448275862069,0.0,0
245,HAM,HARD,Abu Dhabi Grand Prix,2022,0,48.0,2.0,30.0,4.0,90.144,-0.2139999999999986,-20.74199999999999,0.8275862068965517,0.0,0
246,HAM,HARD,Abu Dhabi Grand Prix,2022,0,49.0,2.0,31.0,4.0,90.283,0.1389999999999958,-20.602999999999994,0.8448275862068966,0.0,0
247,HAM,HARD,Abu Dhabi Grand Prix,2022,0,50.0,2.0,32.0,4.0,90.177,-0.1059999999999945,-20.70899999999999,0.8620689655172413,0.0,0
248,HAM,HARD,Abu Dhabi Grand Prix,2022,0,51.0,2.0,33.0,4.0,90.455,0.2779999999999916,-20.431,0.8793103448275862,0.0,0
249,HAM,HARD,Abu Dhabi Grand Prix,2022,0,52.0,2.0,34.0,4.0,90.375,-0.0799999999999983,-20.511,0.896551724137931,0.0,0
250,HAM,HARD,Abu Dhabi Grand Prix,2022,0,53.0,2.0,35.0,4.0,90.824,0.448999999999998,-20.062,0.913793103448276,0.0,0
251,HAM,HARD,Abu Dhabi Grand Prix,2022,0,54.0,2.0,36.0,4.0,90.961,0.1370000000000004,-19.925,0.9310344827586208,0.0,0
252,HAM,HARD,Abu Dhabi Grand Prix,2022,0,55.0,2.0,37.0,8.0,127.585,36.624,16.698999999999998,0.9482758620689656,-4.0,1
253,LAT,MEDIUM,Abu Dhabi Grand Prix,2022,0,1.0,1.0,1.0,19.0,102.508,0.0,0.0,0.0172413793103448,0.0,0
254,LAT,MEDIUM,Abu Dhabi Grand Prix,2022,0,2.0,1.0,2.0,19.0,94.752,-7.756,-7.756,0.0344827586206896,0.0,0
255,LAT,MEDIUM,Abu Dhabi Grand Prix,2022,0,3.0,1.0,3.0,19.0,93.218,-1.5339999999999918,-9.289999999999992,0.0517241379310344,0.0,0
256,LAT,MEDIUM,Abu Dhabi Grand Prix,2022,0,4.0,1.0,4.0,19.0,92.741,-0.4770000000000038,-9.766999999999996,0.0689655172413793,0.0,0
257,LAT,MEDIUM,Abu Dhabi Grand Prix,2022,0,5.0,1.0,5.0,19.0,92.895,0.1539999999999963,-9.613,0.0862068965517241,0.0,0
258,LAT,MEDIUM,Abu Dhabi Grand Prix,2022,0,6.0,1.0,6.0,19.0,93.093,0.1980000000000075,-9.414999999999992,0.1034482758620689,0.0,0
259,LAT,MEDIUM,Abu Dhabi Grand Prix,2022,0,7.0,1.0,7.0,19.0,92.87,-0.2229999999999989,-9.637999999999993,0.1206896551724138,0.0,0
260,LAT,MEDIUM,Abu Dhabi Grand Prix,2022,0,8.0,1.0,8.0,19.0,93.151,0.2809999999999917,-9.357,0.1379310344827586,0.0,0
261,LAT,MEDIUM,Abu Dhabi Grand Prix,2022,0,9.0,1.0,9.0,20.0,93.972,0.820999999999998,-8.536000000000001,0.1551724137931034,-1.0,0
262,LAT,MEDIUM,Abu Dhabi Grand Prix,2022,0,10.0,1.0,10.0,20.0,93.913,-0.0589999999999975,-8.594999999999999,0.1724137931034483,0.0,0
263,LAT,MEDIUM,Abu Dhabi Grand Prix,2022,0,11.0,1.0,11.0,20.0,93.656,-0.2569999999999908,-8.85199999999999,0.1896551724137931,0.0,0
264,LAT,MEDIUM,Abu Dhabi Grand Prix,2022,0,12.0,1.0,12.0,20.0,93.518,-0.1380000000000052,-8.989999999999995,0.2068965517241379,0.0,0
265,LAT,MEDIUM,Abu Dhabi Grand Prix,2022,0,13.0,1.0,13.0,19.0,93.308,-0.2099999999999937,-9.199999999999989,0.2241379310344827,1.0,0
266,LAT,MEDIUM,Abu Dhabi Grand Prix,2022,0,14.0,1.0,14.0,18.0,93.928,0.6199999999999903,-8.579999999999998,0.2413793103448276,1.0,0
267,LAT,MEDIUM,Abu Dhabi Grand Prix,2022,0,15.0,1.0,15.0,17.0,96.622,2.6940000000000026,-5.885999999999996,0.2586206896551724,1.0,1
268,LAT,HARD,Abu Dhabi Grand Prix,2022,1,16.0,2.0,1.0,20.0,113.543,0.0,0.0,0.2758620689655172,-3.0,0
269,LAT,HARD,Abu Dhabi Grand Prix,2022,0,17.0,2.0,2.0,20.0,91.673,-21.870000000000005,-21.870000000000005,0.293103448275862,0.0,0
270,LAT,HARD,Abu Dhabi Grand Prix,2022,0,18.0,2.0,3.0,20.0,92.08,0.4069999999999965,-21.463000000000008,0.3103448275862069,0.0,0
271,LAT,HARD,Abu Dhabi Grand Prix,2022,0,19.0,2.0,4.0,20.0,91.937,-0.1430000000000006,-21.60600000000001,0.3275862068965517,0.0,0
272,LAT,HARD,Abu Dhabi Grand Prix,2022,0,20.0,2.0,5.0,20.0,92.054,0.1170000000000044,-21.489000000000004,0.3448275862068966,0.0,0
273,LAT,HARD,Abu Dhabi Grand Prix,2022,0,21.0,2.0,6.0,20.0,92.058,0.0040000000000048,-21.485,0.3620689655172414,0.0,0
274,LAT,HARD,Abu Dhabi Grand Prix,2022,0,22.0,2.0,7.0,20.0,91.98,-0.0780000000000029,-21.563,0.3793103448275862,0.0,0
275,LAT,HARD,Abu Dhabi Grand Prix,2022,0,23.0,2.0,8.0,20.0,91.976,-0.0040000000000048,-21.567000000000007,0.396551724137931,0.0,0
276,LAT,HARD,Abu Dhabi Grand Prix,2022,0,24.0,2.0,9.0,20.0,92.181,0.2049999999999983,-21.36200000000001,0.4137931034482758,0.0,0
277,LAT,HARD,Abu Dhabi Grand Prix,2022,0,25.0,2.0,10.0,20.0,91.979,-0.2019999999999981,-21.564000000000007,0.4310344827586206,0.0,0
278,LAT,HARD,Abu Dhabi Grand Prix,2022,0,26.0,2.0,11.0,20.0,91.984,0.0049999999999954,-21.55900000000001,0.4482758620689655,0.0,0
279,LAT,HARD,Abu Dhabi Grand Prix,2022,0,27.0,2.0,12.0,20.0,92.334,0.3500000000000085,-21.209000000000003,0.4655172413793103,0.0,0
280,LAT,HARD,Abu Dhabi Grand Prix,2022,0,28.0,2.0,13.0,19.0,92.28,-0.054000000000002,-21.263000000000005,0.4827586206896552,1.0,0
281,LAT,HARD,Abu Dhabi Grand Prix,2022,0,29.0,2.0,14.0,18.0,92.184,-0.0960000000000036,-21.35900000000001,0.5,1.0,0
282,LAT,HARD,Abu Dhabi Grand Prix,2022,0,30.0,2.0,15.0,18.0,92.243,0.0589999999999975,-21.30000000000001,0.5172413793103449,0.0,0
283,LAT,HARD,Abu Dhabi Grand Prix,2022,0,31.0,2.0,16.0,17.0,92.026,-0.2169999999999987,-21.51700000000001,0.5344827586206896,1.0,0
284,LAT,HARD,Abu Dhabi Grand Prix,2022,0,32.0,2.0,17.0,17.0,92.067,0.0409999999999968,-21.476000000000013,0.5517241379310345,0.0,0
285,LAT,HARD,Abu Dhabi Grand Prix,2022,0,33.0,2.0,18.0,17.0,92.096,0.0290000000000105,-21.447000000000003,0.5689655172413793,0.0,0
286,LAT,HARD,Abu Dhabi Grand Prix,2022,0,34.0,2.0,19.0,17.0,92.281,0.1850000000000022,-21.262,0.5862068965517241,0.0,0
287,LAT,HARD,Abu Dhabi Grand Prix,2022,0,35.0,2.0,20.0,16.0,92.088,-0.193000000000012,-21.455000000000013,0.603448275862069,1.0,0
288,LAT,HARD,Abu Dhabi Grand Prix,2022,0,36.0,2.0,21.0,16.0,92.481,0.3930000000000007,-21.06200000000001,0.6206896551724138,0.0,0
289,LAT,HARD,Abu Dhabi Grand Prix,2022,0,37.0,2.0,22.0,16.0,92.304,-0.1769999999999925,-21.239000000000004,0.6379310344827587,0.0,0
290,LAT,HARD,Abu Dhabi Grand Prix,2022,0,38.0,2.0,23.0,19.0,118.173,25.869,4.629999999999996,0.6551724137931034,-3.0,1
291,LAT,MEDIUM,Abu Dhabi Grand Prix,2022,1,39.0,3.0,1.0,19.0,116.676,0.0,0.0,0.6724137931034483,0.0,0
292,LAT,MEDIUM,Abu Dhabi Grand Prix,2022,0,40.0,3.0,2.0,19.0,90.763,-25.913,-25.913,0.6896551724137931,0.0,0
293,LAT,MEDIUM,Abu Dhabi Grand Prix,2022,0,41.0,3.0,3.0,19.0,90.422,-0.3410000000000082,-26.254000000000005,0.7068965517241379,0.0,0
294,LAT,MEDIUM,Abu Dhabi Grand Prix,2022,0,42.0,3.0,4.0,19.0,90.873,0.4510000000000076,-25.803,0.7241379310344828,0.0,0
295,LAT,MEDIUM,Abu Dhabi Grand Prix,2022,0,43.0,3.0,5.0,19.0,90.539,-0.3340000000000032,-26.137,0.7413793103448276,0.0,0
296,LAT,MEDIUM,Abu Dhabi Grand Prix,2022,0,44.0,3.0,6.0,19.0,90.614,0.0750000000000028,-26.062,0.7586206896551724,0.0,0
297,LAT,MEDIUM,Abu Dhabi Grand Prix,2022,0,45.0,3.0,7.0,19.0,90.309,-0.3050000000000068,-26.367000000000004,0.7758620689655172,0.0,0
298,LAT,MEDIUM,Abu Dhabi Grand Prix,2022,0,46.0,3.0,8.0,19.0,92.815,2.506,-23.861000000000004,0.7931034482758621,0.0,0
299,LAT,MEDIUM,Abu Dhabi Grand Prix,2022,0,47.0,3.0,9.0,19.0,90.577,-2.2379999999999995,-26.099000000000004,0.8103448275862069,0.0,0
300,LAT,MEDIUM,Abu Dhabi Grand Prix,2022,0,48.0,3.0,10.0,19.0,91.189,0.6119999999999948,-25.48700000000001,0.8275862068965517,0.0,0
301,LAT,MEDIUM,Abu Dhabi Grand Prix,2022,0,49.0,3.0,11.0,19.0,93.751,2.562000000000012,-22.925,0.8448275862068966,0.0,0
302,LAT,MEDIUM,Abu Dhabi Grand Prix,2022,0,50.0,3.0,12.0,19.0,91.598,-2.153000000000006,-25.078000000000003,0.8620689655172413,0.0,0
303,LAT,MEDIUM,Abu Dhabi Grand Prix,2022,0,51.0,3.0,13.0,19.0,92.25,0.652000000000001,-24.426,0.8793103448275862,0.0,0
304,LAT,MEDIUM,Abu Dhabi Grand Prix,2022,0,52.0,3.0,14.0,19.0,92.213,-0.0370000000000061,-24.463000000000008,0.896551724137931,0.0,0
305,LAT,MEDIUM,Abu Dhabi Grand Prix,2022,0,53.0,3.0,15.0,19.0,92.773,0.5600000000000023,-23.90300000000001,0.913793103448276,0.0,0
306,LAT,MEDIUM,Abu Dhabi Grand Prix,2022,0,54.0,3.0,16.0,19.0,96.411,3.638000000000005,-20.265,0.9310344827586208,0.0,0
307,LAT,MEDIUM,Abu Dhabi Grand Prix,2022,0,55.0,3.0,17.0,19.0,122.068,25.657,5.391999999999996,0.9482758620689656,0.0,1
308,LEC,MEDIUM,Abu Dhabi Grand Prix,2022,0,1.0,1.0,1.0,3.0,94.192,0.0,0.0,0.0172413793103448,0.0,0
309,LEC,MEDIUM,Abu Dhabi Grand Prix,2022,0,2.0,1.0,2.0,3.0,90.996,-3.195999999999998,-3.195999999999998,0.0344827586206896,0.0,0
310,LEC,MEDIUM,Abu Dhabi Grand Prix,2022,0,3.0,1.0,3.0,3.0,90.418,-0.5779999999999887,-3.7739999999999863,0.0517241379310344,0.0,0
311,LEC,MEDIUM,Abu Dhabi Grand Prix,2022,0,4.0,1.0,4.0,3.0,91.167,0.7489999999999952,-3.0249999999999915,0.0689655172413793,0.0,0
312,LEC,MEDIUM,Abu Dhabi Grand Prix,2022,0,5.0,1.0,5.0,3.0,91.356,0.1889999999999929,-2.8359999999999985,0.0862068965517241,0.0,0
313,LEC,MEDIUM,Abu Dhabi Grand Prix,2022,0,6.0,1.0,6.0,3.0,91.087,-0.2689999999999912,-3.1049999999999898,0.1034482758620689,0.0,0
314,LEC,MEDIUM,Abu Dhabi Grand Prix,2022,0,7.0,1.0,7.0,3.0,90.861,-0.2259999999999991,-3.330999999999989,0.1206896551724138,0.0,0
315,LEC,MEDIUM,Abu Dhabi Grand Prix,2022,0,8.0,1.0,8.0,3.0,90.886,0.0249999999999914,-3.3059999999999974,0.1379310344827586,0.0,0
316,LEC,MEDIUM,Abu Dhabi Grand Prix,2022,0,9.0,1.0,9.0,3.0,90.783,-0.1029999999999944,-3.408999999999992,0.1551724137931034,0.0,0
317,LEC,MEDIUM,Abu Dhabi Grand Prix,2022,0,10.0,1.0,10.0,3.0,91.147,0.3640000000000043,-3.0449999999999875,0.1724137931034483,0.0,0
318,LEC,MEDIUM,Abu Dhabi Grand Prix,2022,0,11.0,1.0,11.0,3.0,91.039,-0.108000000000004,-3.152999999999992,0.1896551724137931,0.0,0
319,LEC,MEDIUM,Abu Dhabi Grand Prix,2022,0,12.0,1.0,12.0,3.0,91.252,0.2129999999999938,-2.9399999999999977,0.2068965517241379,0.0,0
320,LEC,MEDIUM,Abu Dhabi Grand Prix,2022,0,13.0,1.0,13.0,3.0,90.92,-0.3319999999999936,-3.271999999999992,0.2241379310344827,0.0,0
321,LEC,MEDIUM,Abu Dhabi Grand Prix,2022,0,14.0,1.0,14.0,3.0,91.131,0.2109999999999985,-3.060999999999993,0.2413793103448276,0.0,0
322,LEC,MEDIUM,Abu Dhabi Grand Prix,2022,0,15.0,1.0,15.0,2.0,91.731,0.5999999999999943,-2.4609999999999985,0.2586206896551724,1.0,0
323,LEC,MEDIUM,Abu Dhabi Grand Prix,2022,0,16.0,1.0,16.0,2.0,91.237,-0.4939999999999998,-2.9549999999999983,0.2758620689655172,0.0,0
324,LEC,MEDIUM,Abu Dhabi Grand Prix,2022,0,17.0,1.0,17.0,2.0,91.454,0.2169999999999987,-2.7379999999999995,0.293103448275862,0.0,0
325,LEC,MEDIUM,Abu Dhabi Grand Prix,2022,0,18.0,1.0,18.0,2.0,91.443,-0.0109999999999956,-2.7489999999999952,0.3103448275862069,0.0,0
326,LEC,MEDIUM,Abu Dhabi Grand Prix,2022,0,19.0,1.0,19.0,2.0,91.74,0.296999999999997,-2.451999999999998,0.3275862068965517,0.0,0
327,LEC,MEDIUM,Abu Dhabi Grand Prix,2022,0,20.0,1.0,20.0,2.0,91.891,0.1510000000000104,-2.300999999999988,0.3448275862068966,0.0,0
328,LEC,MEDIUM,Abu Dhabi Grand Prix,2022,0,21.0,1.0,21.0,1.0,93.538,1.6469999999999914,-0.6539999999999964,0.3620689655172414,1.0,1
329,LEC,HARD,Abu Dhabi Grand Prix,2022,1,22.0,2.0,1.0,3.0,111.201,0.0,0.0,0.3793103448275862,-2.0,0
330,LEC,HARD,Abu Dhabi Grand Prix,2022,0,23.0,2.0,2.0,3.0,89.886,-21.315,-21.315,0.396551724137931,0.0,0
331,LEC,HARD,Abu Dhabi Grand Prix,2022,0,24.0,2.0,3.0,3.0,90.465,0.5790000000000077,-20.73599999999999,0.4137931034482758,0.0,0
332,LEC,HARD,Abu Dhabi Grand Prix,2022,0,25.0,2.0,4.0,3.0,90.488,0.0229999999999961,-20.712999999999997,0.4310344827586206,0.0,0
333,LEC,HARD,Abu Dhabi Grand Prix,2022,0,26.0,2.0,5.0,3.0,90.421,-0.066999999999993,-20.779999999999987,0.4482758620689655,0.0,0
334,LEC,HARD,Abu Dhabi Grand Prix,2022,0,27.0,2.0,6.0,3.0,90.095,-0.3260000000000076,-21.105999999999995,0.4655172413793103,0.0,0
335,LEC,HARD,Abu Dhabi Grand Prix,2022,0,28.0,2.0,7.0,3.0,89.744,-0.3509999999999991,-21.456999999999997,0.4827586206896552,0.0,0
